TEXT,Annot-1,Annot-2,Annot-3,Source,classes
রোষ্ট কে কারে করলো?;,0,0,0,,0
চমৎকার একটি সং;,0,0,0,,0
পার্ট টু চাই;,0,0,0,,0
তার দূর্দান্ত পার্ফরমেন্স এবং বুদ্ধিদীপ্ত ক্যাপ্টেন্সি। দরজাটা লক করে হাতে ফোনটা তুলে নিলাম;,0,0,0,,0
আমরা পিচের উপরিভাগে প্রস্থান করা সত্যেও আমাদের রক্ষণ ম্যারাডোনার আমলের চেয়ে ভালো হয়। কেন? কারন আমরা প্রতিপক্ষকে প্রেস করে তাদের অর্ধে ঠেলে দিচ্ছি;,0,0,0,,0
ভাই ভালো লাগলো এয়ারপোর্টের মালামাল নিয়ে কথা বলাতে কারণ আমাদের বিদেশীদের অনেক কষ্টের টাকার কিনা মালামাল গুলো  ;,0,0,0,,0
একটা নতুন প্রতিভা একে ভালো ভাবে শিক্ষা দেওয়া জন্য আমি অনুরোধ করলাম সরকার কে সবাই অনেক অনেক ধন্যবাদ গালি বয় রানাকে আমি এসকে নোমান দুবাই প্রবাসী 🇧🇩🇦🇪;,0,0,0,,0
আজহার দা গ্রেট;,0,0,0,,0
ভাই এই প্রথম ভার অনেক ভালো লাগছে আপনাকে দেখে কারন এর আগে আপনার ভিডিও দেকছি কিনতু মোনোজক দিয়ে দেখিনাই এবার দেকলাম আই সেলুট;,0,0,0,,0
আপু আমার হাসবেন্ড ইতালি থাকে;,0,0,0,,0
শুধু কি ইন্ডিয়া মাসাপ বানাতে পারে??? আমরা ও পারি সুন্দর মিক্সার গান বানাতে বেসম্বব ভাল হয়েসে....পারভেজ ভাই দেখাই দিছে.....!!! ;,0,0,0,,0
ভাইয়া আপনি বেস্ট;,0,0,0,,0
ভিডিও দেখেই তো জিভে জল এসে পরল;,0,0,0,,0
গেটআপ ভালো হলেই মেয়েরা ইমপ্রেস হয়ে যায় কিন্তু এটা বুঝে না একটা গেঁয়ো ছেরেও গেটআপ নিতে বেশি সময় লাগবে না...কিন্তু এইটুকু সময়ে প্রকৃত ভালবাসা জানা হয়ে যায়;,0,0,0,,0
খুব খুব খুব এনজয় করেছি,0,0,0,,0
বল গুলা হিট করার পরে যে ক্রেকিং সাউন্ট,0,0,0,,0
রাস্তায় পুলাপান চুমা দিলে অন্যায় আর ক্যামেরার সামনে দিলে আইডল। 👍👍👍👍👍👍👍👍 আর এতে কোনো দোষ নাই। ;,0,0,0,,0
তার সাথে উইং এ দুই ফুলব্যাক কিছুই করতে পারেনি;,0,0,0,,0
আমার মত ঈগল মিউজিক এর ফ্যানরা কোথায় সারা দাও;,0,0,0,,0
হায় ফ্রেন্ড আই এম রিপন ভিডিও 🤣😂😂 জোস হইছে প্রত্যয় হিরন ভাইয়া ❤️❤️ সাথে ছিল দেড় মাসের মত পাগল ছিলাম 🤣🤣;,0,0,0,,0
এটা কি রোস্ট ছিলো নাকি আয়নানকে প্রমোট করা হইছে বুঝলাম না;,0,0,0,,0
প্লিজ ভাইয়ারা আপনারা রশিদ ভাইয়াকে এভাবে পচাবেন নাহ!!!এতে উনার সুইসাইড এ বাংলাদেশের মানুষ লজ্জিত হবে;,0,0,0,,0
চমক ভাইয়ার বইগুলোর ওয়েট করছি ♥;,0,0,0,,0
স্টেডিয়াম হাতাইস না গ্যালারিতে যে দর্শক আছে ওরাও চলে যাবে।😉😉😉 ;,0,0,0,,0
ভালো হয় নি রোস্ট;,0,0,0,,0
সেভ বাংলাদেশ’। এই ব্যানার আচমকাই সবার নজর কাড়ে। অভিনব এই পদ্ধতির ফলে বিশেষ কোন কর্মসূচী ছাড়াই শুধুমাত্র কয়েকজন বাংলাদেশির সৃজনশীলতা;,0,0,0,,0
কিসের সাকিব খান আসল হীরোত রানাই সাকিব খানের বেইল শেষ দিন এখন রানার সুদু রানা না সুপার ইস্টার রানা।;,0,0,0,,0
জব আর ব্যাচেলর জীবনের অশান্তি এইসব কিছুতে যখন আস্তে আস্তে মাথা ভার হতে থাকল;,0,0,0,,0
ফাটায় দিয়ছো বস;,0,0,0,,0
স্লা আওয়ামী কুত্তা কত খারাপ চোর সব ক্লিয়ার;,0,0,0,,0
আই লাভ ইউ সোনা;,0,0,0,,0
মেয়েটা কথাটা সুন্দর বলছে। তারা জামিনে ছাড়া পেয়ে জাবে তখন আপনারা আমাকে বাছাবেন না। এটাই সত্যি এমনটাই হয়। কেন এদের কে ক্রস ফায়ার দেয় না। এদের কে আদালতে নেয়ার প্রজোন কেনো হবে? এই দেশ কি কখনো সাতে সাতে সঠিক বিচার করবে না?;,0,0,0,,0
