TEXT,Annot-1,Annot-2,Annot-3,Source,classes
তুই মাগি ইন্ট্রুডিউস দিলি। তুই মেইনলি একটামাগি।রেট কত আমিও ছুদবো তোকে। খুব মজা পাবি। ইয়াম্মি,1,1,1,,1
এটা মেয়ে নাকি হিজড়া কিছুইত বুজলাম না। তোর প্রব্লেম আসে। ,1,1,1,,1
বেইশ্যার জন্মের ফসল খানকির মাগি। তারে দেখতে পারি না। তাকে ঘর থেকে আউট কর ,1,1,1,,1
মাগির ভোদা অনেক বিগ বেশ্যা মাগীর একেবারে ,1,1,1,,1
আমার তো মনে হয় তোর মত মাইয়ার ভোদায় ওয়াটার গড়গড় করতেছে ছেলেদের সোনা ইন করার জন্য।,1,1,1,,1
"সৌভিকের যে ফ্রেন্ড এখানে রিপ্লাই দিয়ে গালাগাল দিবে,তার মায়ের ভোদার ভিত্রে ধোন হান্দাইয়া কাম রস বাইর করমু",1,1,1,,1
খানকি কে গুদে বাস ঢুকাতে হবে এরপরও যদি শান্তি হয় আরকি  মাগীর। মাগির স্যাটিসফেকশন নাই ,1,1,1,,1
মডেল না মনে হচ্ছে মাগী পাড়ার মাগী দুইটা।পিস্ অফ শিট  পঞ্চাশ একশো টাকা দিলে চোদা যাবে। ,1,1,1,,1
এ খানকি তোর গুদে কতো খিদে আমি তেকে চুদবো।  তোরে চুদলে আমার মনে ভালো ফিলিংস আসবে ,1,1,1,,1
শালিরা মিস ওয়ার্ল্ড আইছে নাকি গাজাখুরী কথা বলতে আইসে। চ্যানেল চেঞ্জ কর ,1,1,1,,1
রেফারেন্স চুদে দিয়েছি মিলিয়ে দেখ,1,1,1,,1
অনেক  বেয়াদপ তুই তোর বংশের পরিচয় আছে  ?? খেলায় ফিক্সিং ফিলোসোফিটে বিশ্বাসী। ,1,1,1,,1
শালা  ছাগল একটা বলদের বলদ ভালগার কনটেন্ট ছাড়া সে চ্যানেলই চালাইবো না। ,1,1,1,,1
"ওরে   দেখলেই  আমার  গা  জ্বলে উঠে , মিক্সড ভয়েস আবার প্রতি  মাসে গান লঞ্চ করে। ",1,1,1,,1
মেডিকেল এর ভাব নিয়ে মিলিয়ন ডলার কামাইলেও দিন শেষে তুমি হাতুড়ি ডাক্তার। ,1,1,1,,1
ইটা কোনো রেস্টুরেন্ট এর মেনু হইতে পারে ??? কুমিরের পা বলে মানুষে খায় ?? রেসেরভেশন দিয়েও বলে সিট্  পাই না। BD তে এইসব আবার কবে জানি লিগ্যাল হইয়া যায় ??,1,1,1,,1
তৌহিদ আফ্রিদি মানে গ্রেট লুচ্চা।  বাপের টাকার গরম দেখায় খালি। ,1,1,1,,1
ইন্ডিয়ান  সব  কুত্তা  এরা  ওয়ার্ল্ড  নষ্ট  করার  মেইন আর্কিটেক্ট।         ,1,1,1,,1
লেবে গিয়া সব লাবমাতাদেরকে বাশ মেরে দিলাম।  বোকাচোদার ষ্টীল ল্যাব তা মিলাইতে পারে নাই। ,1,1,1,,1
ছাগল স্টুডেন্টদের জন্য সেলফ স্টাডি এক্সাম।  ওরাই পাশ কইরা পরে স্টার্টআপ দিয়া মাইনষেরে চাকরি দে। ,1,1,1,,1
"সিজি ম্যাটার না এমন সিঙ্গেল দেখা , যে বলে ওই গর্ধব ছাড়া ভালো মানুষ হইতে পারে না। ",1,1,1,,1
সেভেন আপ সেভেন আপ ব্রাজিল পাবে বালের কাপ। ,1,1,1,,1
"যেমন  মেয়ে  তেমন  মা , আই  হেট রানু  মন্ডল , ফালতু  অকৃতজ্ঞ  মহিলা 😟        ",1,1,1,,1
"স্কলারশিপ এর  টাকায় বুর্গের এর পিক ডে দিয়া , বয়ফ্রেন্ডের সাথে ঘুইরা বেড়াও ; তুমি তো লুইচ্ছা মেয়ে। ",1,1,1,,1
সাকিব এর মতন অলরাউন্ডার রে স্যালারি দিবে না তো করে দিবে তোর বাপ্ রে ??,1,1,1,,1
ভাই হ্যান্ড দিয়া কাজ করো বিয়ার আগে পর্যন্ত। ,1,1,1,,1
হ্যারেজমেন্ট করলে মেয়েদের হ্যাম্পার হয় কেডা বলসে মাগি ?ফেমিনিস্ট কোথথাকার ?,1,1,1,,1
